"","Eagle_002_null","Eagle_004_null","Eagle_006_null","Eagle_007_null","Eagle_008_null","Eagle_012_null","Eagle_013_null","Eagle_014_null","Eagle_015_null","Eagle_020_null","Eagle_021_null","Eagle_022_null"
"RBX1",206.788295819255,193.137865216235,197.232407899014,218.491809965846,182.951882989633,178.907250075431,246.213853631796,242.891263941889,200.359996246354,177.468900891542,227.827734813731,245.17350873486
"XPNPEP3",1510.37701292984,989.512498883179,1533.55343243219,1201.70495481216,1356.62565865997,1789.07250075431,1490.59197874384,1499.58954259775,1707.99841870571,1170.06552405982,2068.4064791217,1393.17147888017
"ST13",2207.11257782086,1997.74320496793,5069.44457114349,2915.61202151146,3085.57444761463,3182.5331950038,4262.16143922068,2910.73498365145,2451.58798223972,4011.87272924515,3235.60275599993,7759.97284722129
"SLC25A17",240.861367289473,285.878073624031,366.595019029689,299.083051346691,250.355208301603,249.462221936165,341.03945942242,370.937201998211,293.485064924236,254.295264913854,289.554460994791,273.699986166275
"MKL1",915.273195699998,1262.62815850614,834.664682703073,1848.22580233404,1110.55002656865,670.272232676968,1176.17023322757,1273.85907447784,688.561113860709,1505.79673483732,956.203103750239,2184.20298819453
"SGSM3",843.602252262643,855.081738071879,931.137056131938,841.730743311047,727.527955748248,549.320852344282,640.488740866496,520.104119527741,465.625343389414,686.059430719249,681.238596216426,804.138269215281
"ADSL",679.699029155904,554.739595246632,447.345968640517,481.75653180994,564.904059757463,488.845162177939,607.216598483821,611.18834350595,539.702102565002,484.774356980791,586.965050776262,761.734046006422
"TNRC6B",55377.5531403468,67193.2588880483,94208.4883990681,87919.6715970765,79161.4609497248,75234.2783873543,83750.9731985507,71790.2092294332,63164.1943096076,86455.780488869,83067.338878021,90359.544728697
"FAM83F",20.5613362320282,18.7182072015735,12.8629831238487,13.4318735634742,9.62904647313857,25.1982042359762,13.30885695307,11.8805509536794,22.5757742249413,13.0604818837931,13.4676493485949,8.4808446417719
"GRAP2",189.164293334659,275.668142423173,61.456474925055,349.228712650328,175.462624621636,70.5549718607335,354.34831637549,303.614079927362,83.2481674544709,364.156965465761,154.877967508841,545.858000579501
"CACNA1I",179.177358593389,104.651794808797,62.1710850986022,80.591241380845,87.7313123108181,93.2333556731121,53.2354278122802,101.644713714812,162.263377241765,72.2167821809736,90.9066331030157,114.105909725658
"RPS19BP1",1777.08691719672,1204.77188170127,1696.48455200094,1407.66034945209,1446.49675907593,2194.76358895353,1445.67458652723,1617.07499091747,1825.81574044213,1342.1565794698,1666.62160688862,1098.65487404772
"ATF4",2302.28219123767,2199.38934618488,2898.45886390725,2644.28817552928,2436.14875770406,2686.12857155507,3382.11327319893,3017.65994223456,3424.46275274578,2807.23534137529,2921.35760453271,2258.2176323409
"MIEF1",1700.71623976348,1260.92650330599,1511.40051705223,1480.19246669485,1840.21777042204,1967.97975082974,1943.09311514823,1489.02905286115,1894.95404900601,1344.46137039047,1784.46353868883,1061.64755197454
"MGAT3",307.24510998145,428.817110436047,64.3149156192436,664.430012273189,286.731606089015,47.8765880483549,412.574565545171,505.583446139911,119.93380057,427.92284760428,250.273817061389,1205.05092500813
"TAB1",438.83766186643,594.728492449993,1235.56099006302,1489.1470490705,604.490139702588,468.686598789158,1547.15462079439,561.026017257081,488.906610558884,1060.97208714813,543.195190393328,632.979404626794
"SYNGR1",176.240024845956,244.187521220527,230.81908605573,718.157506527085,130.527074413656,45.3567676247572,567.290027624611,153.127101180756,79.0152097872945,327.280310735051,138.043405823098,365.447305472716
"RPL3",4917.68415995166,4142.67958474824,8052.2274355293,7130.53394572965,4663.66817515678,6128.20327018942,7088.62993462893,4799.74258528647,5061.20638405402,6636.26132424734,5960.55714086563,5445.47324589409
"PDGFB",71.0834766878689,167.61303721409,24.2967459006031,271.323845982178,79.1721598902505,17.6387429651834,106.47085562456,129.365999273398,43.7405625608237,135.982664319493,48.2590768324651,387.805895891933
"CBX7",1513.90181342676,904.429738876027,1790.81309490916,1060.22255327689,1421.8891958668,932.333556731121,1495.58280010125,1354.38280871945,1044.12955790353,1390.55718880385,891.10946523203,2158.76045426921
"CBX6",140.992019876765,166.762209614018,74.3194580489037,359.078753263543,184.021777042204,55.4360493191477,209.614497010853,153.127101180756,67.0218297302944,203.589864659128,123.45345236212,381.638008879736
"NPTXR",8.8120012422978,5.10496560042913,5.00227121483006,6.26820766295461,13.9086226834224,5.03964084719525,3.32721423826751,5.28024486830194,11.2878871124706,6.14610912178499,13.4676493485949,9.25183051829662
"DNAL4",119.84321689525,110.607588009298,114.337627767544,109.245904982923,133.736756571369,168.827968381041,119.77971257763,143.886672661228,155.208447796471,100.642536869229,136.921101710715,90.9763334299167
"LOC104828617",24.6736034784338,34.0331040028608,37.874339197999,48.354744828507,49.2151264182638,68.0351514371359,26.6177139061401,39.6018365122646,46.5625343389414,33.8036001698174,39.2806439334018,34.6943644436123
"SUN2",503.459004309948,444.982834837406,510.946274086213,684.130093499617,601.280457544875,221.744197276591,440.855886570445,328.695243051796,302.656473203119,525.492329912617,379.338789985423,480.324201074899
"GTPBP1",1451.0428712317,1258.37402050578,1674.33163662098,1370.94656171193,1633.72821827584,1257.39039137521,1771.74158187745,1343.82231898284,1356.66293233006,1558.03866237249,1484.80834068259,1648.36780400985
"JOSD1",968.732669903271,894.219807675169,1533.55343243219,1153.35020998365,1140.50706004064,1038.16601452222,1131.25284101095,1124.69215694831,1006.73843184347,1246.12362444191,1281.67129634128,1338.43148164691
"TOMM22",381.853387166238,287.579728824174,315.857696707841,370.719710351887,410.839316187246,365.373961421656,274.49517465707,349.816222525004,371.794781767002,299.622819687018,336.691233714873,198.143370266853
"CBY1",1.17493349897304,2.55248280021456,0,3.58183295025978,6.41936431542571,0,0,1.32006121707549,2.11647883358824,0,2.24460822476582,3.08394350609887
