"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DNAJC5",339.09105112822,-0.686522268200124,0.24607016964955,-2.78994511678461,0.00527169770202774,0.0526959151236745
"NCOA2",1735.99085310771,-0.677245038467786,0.221510216716555,-3.0573986541415,0.00223267125329368,0.0366739164248482
"ESRRG",3253.30200103611,-0.676905896434202,0.145133012169209,-4.66403808697228,3.10063955264381e-06,0.00208179591767255
"KDSR",127.029107410135,-0.675504362849398,0.270225371038099,-2.49978142412897,0.0124269952725231,0.0836793446071693
"SLC15A4",417.065881356965,-0.671539699992512,0.238001248691342,-2.82158057440873,0.00477876312291708,0.0506830221074535
"AGL",218.489561933919,-0.671373383732381,0.267363945370168,-2.51108421819127,0.0120360978561406,0.0819389496769493
"OXSR1",804.898735090671,-0.666791550399179,0.176275938615995,-3.78265777867583,0.000155162677106653,0.0108079538927667
"KDM2B",738.400921043664,-0.662225356809597,0.242123126229858,-2.73507684755779,0.00623657142871416,0.0574672856734983
"CTIF",876.016779978708,-0.658894631758279,0.253558953517823,-2.59858554634697,0.00936087173761005,0.0721830270793127
"LOC104832773",185.972552138952,-0.650496247365855,0.248267825932605,-2.62013913773281,0.00878938978768576,0.0693142821674635
"LIMS2",67.358299931349,-0.646380838815021,0.263549763860639,-2.45259502170078,0.0141829914520819,0.0892739102890469
"LOC104841235",269.792763192963,-0.641039261596036,0.262068235139748,-2.44607768375363,0.0144419879375355,0.0902762939510278
"SLX4",168.961165382093,-0.63864096724727,0.251961400651062,-2.53467779428531,0.0112550795854398,0.0792906410446454
"SMC5",173.489766794705,-0.631604285972649,0.258788211668314,-2.44062232163097,0.0146619795613696,0.0909256938144713
"ZNF451",301.974099692872,-0.629690095174896,0.248198852584925,-2.53703870351068,0.0111794593835585,0.0789164790578982
"SRPK2",582.659129514091,-0.628541062862953,0.235988497133312,-2.66343940699738,0.00773463403951345,0.0651456648506395
"RNGTT",722.669502674985,-0.627883904876304,0.254557136646384,-2.46657356830865,0.0136412703190424,0.0874238401240807
"MTMR4",809.366751495291,-0.622955273532248,0.204599164347337,-3.04475961824893,0.00232866349712398,0.0371318256468512
"LOC104837045",487.269431746861,-0.621745718515954,0.24934952875879,-2.4934705977223,0.0126501060765096,0.0841354483087636
"AP1S2",183.881158463389,-0.61470647689446,0.250093901836942,-2.45790270126315,0.0139751031162745,0.0887085905714998
"AASS",227.392877299417,-0.614157328635014,0.252047918627818,-2.43666891588936,0.0148232444592687,0.0912827196853562
"ARL15",835.552842650405,-0.611152535566735,0.243513613399986,-2.50972636409808,0.0120824748053586,0.0821483322577643
"PPP4R1",512.424924069075,-0.594139182338723,0.238290353706102,-2.49334130861005,0.0126547137501867,0.0841354483087636
"RAB6A",549.249068479502,-0.584592778946279,0.199402535753785,-2.93172188977633,0.00337088464722394,0.0429757148115169
"LOC104834332",403.979296595494,-0.581583604651781,0.191364783797286,-3.03913600565012,0.00237257717432852,0.0374696196990802
"SMAD5",83.4720037699994,-0.576901090267202,0.201594826338334,-2.86168599038844,0.00421394175412722,0.0481545843887183
"TRAPPC9",3604.95296633814,-0.576734033747847,0.133372811994113,-4.32422489355105,1.53069085423609e-05,0.00374414102438493
"NAP1L1",149.434777153945,-0.575563279363452,0.182446970991478,-3.15468805119453,0.00160669796575642,0.0308246980258174
"LOC104830108",67.2174361607781,-0.567464709436334,0.212711783829642,-2.6677633895958,0.00763580117850851,0.0646645384827315
"ROCK2",343.207654282474,-0.564608277636763,0.206686575902474,-2.7317123774075,0.00630061184679102,0.0577263374604076
"CENPU",213.081382177927,-0.562434338099501,0.216531596604398,-2.59747005480713,0.00939133084823274,0.0722589742953269
"LOC104828685",1218.34895117847,-0.558890414424286,0.196529637297368,-2.84379710923006,0.00445794249999284,0.0494084712486034
"OSBPL11",288.979215709581,-0.552103931121924,0.199896825792361,-2.76194446276706,0.00574582512285495,0.0553852068014055
"GPBP1",1087.68140278529,-0.5417800810043,0.221227793184603,-2.44896933249346,0.0143265645681501,0.0898014339259847
"NDE1",198.36325462301,-0.510200317340916,0.206011373294067,-2.47656383811704,0.0132653899807299,0.0865005404943072
"FUCA2",128.468683426466,-0.50672083930165,0.19672979192336,-2.57571989655259,0.0100031644399681,0.0745664660379761
"RAPGEF6",1587.89051017827,-0.498463556900003,0.170970364538581,-2.91549683622229,0.00355122707508794,0.0443081926165777
"EIF4G3",1252.08245132793,-0.478282067101866,0.163273627474273,-2.92932835817119,0.0033969536485774,0.043094847182417
"NPM1",313.779809855516,-0.458139491975018,0.1853600152488,-2.47161984401048,0.0134502460375732,0.0870047280585457
"EZH2",306.300279883222,-0.457037573865692,0.138044508746867,-3.31079865482925,0.000930301201970343,0.0242801688395138
"MIER1",521.107188622728,-0.442408378716528,0.184191768082216,-2.40189006991373,0.0163106091569562,0.0963811708943254
"AVL9",400.981002342754,-0.441401268745877,0.178439101827813,-2.47368017561427,0.013372935308955,0.0867179615163926
"UXS1",585.550960283366,-0.440132510931527,0.128078087960854,-3.43643880025794,0.000589415499453238,0.0199033458647268
"BRE",1477.98658458187,-0.418228278482725,0.172555545819861,-2.42373130631995,0.0153619668486156,0.0932893575714427
"MFSD9",101.196765984228,-0.396876918130115,0.163617801941169,-2.42563409006569,0.0152816692663136,0.0930911821626305
"DENND1A",1630.39148543715,-0.39636121893056,0.120255263073779,-3.2959989342619,0.000980723872695559,0.0248024293502568
"PELI2",1524.51672873586,-0.386033644742159,0.151616568920672,-2.54611779893356,0.0108928422663267,0.0779555709686952
"SURF4",114.646857888859,-0.378317378282781,0.152837552954445,-2.47529073169303,0.0133127754785989,0.0865476559676331
"HLTF",257.316613761433,-0.371895552553004,0.130238268456269,-2.85550135886426,0.00429689390001069,0.0484402251235931
"LMNB2",341.06233572815,-0.370943737559914,0.152025667534671,-2.44000729334285,0.014686965389999,0.0909256938144713
"TIPARP",549.064812220241,-0.369296014323993,0.141133973024498,-2.61663443896596,0.00888013872922462,0.0695985835722687
"RBMS1",1474.2185560146,-0.336839131689811,0.0981631042951558,-3.4314229781997,0.000600423605238154,0.0199033458647268
"LOC104832550",622.81666352338,0.318632577688768,0.113710800741239,2.8021311573898,0.00507662300190487,0.0520209707804471
"DNAJC16",257.591997537383,0.321817775955702,0.131609711447777,2.44524338223628,0.0144754420906958,0.0904113419892746
"KANSL3",510.007678139854,0.322578917938324,0.132348671477716,2.43734156404161,0.0147956963512547,0.0912198911034568
"BCORL1",489.400038150598,0.322733902357854,0.124226798455341,2.59794107528155,0.00937845860684627,0.0722589742953269
"MTMR14",638.84673413051,0.339498875300254,0.13915129051864,2.4397824413621,0.0146961094775244,0.0909256938144713
"HADHA",555.655279596139,0.340706172322738,0.13467925291389,2.52975989212366,0.0114140606803274,0.0795076556571757
"HDAC8",585.560941046257,0.34180940049109,0.12534813743786,2.72688057020823,0.00639361757991941,0.0581949101719081
"RNF121",335.048339336099,0.343885620654143,0.144098446931463,2.3864630603389,0.0170113162649678,0.0987444947433393
"CPSF7",286.524998605513,0.346028201725347,0.141912470511262,2.43832131509461,0.0147556516527421,0.0910797793917496
"ZNF687",500.372126951033,0.354709699796417,0.131011126910567,2.70747766362283,0.00677966327808522,0.0602267722625847
"EIF4ENIF1",485.143235793128,0.355292203487963,0.143550853752545,2.4750267532398,0.0133226195633834,0.0865476559676331
"SMG6",3223.89043024409,0.355867179530165,0.134868768646598,2.63861814044331,0.00832446895075762,0.0675146441073353
"SNAP47",479.052770735382,0.36141235034679,0.149146522783745,2.42320332784975,0.0153843132946035,0.0933173052091349
"UBL7",224.759459038314,0.371236296904454,0.145068485184753,2.55904165837027,0.0104961162736116,0.0765059951253268
"HSP90AB1",193.15623042532,0.379173412857391,0.135779052758174,2.79257665416704,0.00522900766996091,0.0526918209919689
"TBC1D22B",428.567977647571,0.380094544371348,0.155821600424806,2.43929303341207,0.0147160296499101,0.0909954143784566
"STRIP1",295.829136711659,0.382384722031205,0.155009558742699,2.46684607796301,0.0136308937111712,0.0874238401240807
"HMGXB4",331.288497666598,0.387380354761695,0.160765310517642,2.4096016330537,0.015969947373686,0.0957104880207578
"DNAH17",558.276646135829,0.388026831287511,0.155199698125641,2.50017774501974,0.0124131008995873,0.0836393307250862
"DDX11",260.92043924041,0.388303706251745,0.159047255272196,2.44143607248799,0.0146289781192728,0.0909098065479514
"CLCN5",668.087951697887,0.388623031879212,0.162064902664202,2.39794690578032,0.0164872548719161,0.0970413803821003
"TMBIM4",354.180413018821,0.389861050100654,0.142117727660792,2.74322603180919,0.00608387918054596,0.0567792734880056
"SPRTN",182.293432273193,0.390638097051822,0.151484617998454,2.57873110955602,0.00991639422650343,0.0743987080055046
"ANKS3",299.563368934926,0.390821348738663,0.119201160471091,3.27867067060514,0.00104297274798023,0.0253572676153353
"VPS37C",138.046079970479,0.393807176911223,0.162249475317015,2.42717072669588,0.0152170930544786,0.0928383902244815
"TCF25",385.082230279604,0.394875390554078,0.158789239939785,2.48678934859704,0.0128901699248567,0.0850557134690355
"POLG",245.53601242471,0.395508331413151,0.115710445605664,3.41808666748225,0.000630630224449311,0.0202591666346774
"LOC104830159",302.142373651116,0.39764761864525,0.150907612962423,2.63504014700879,0.00841273321217555,0.0678742925746392
"PAIP2B",425.880879606236,0.398826970774412,0.138587654049032,2.87779581457744,0.00400464250850065,0.0473800111410684
"PWP2",236.917358207649,0.400541249421382,0.15819159879317,2.53200076664675,0.0113413743282026,0.0794198236911019
"PARG",1272.15240462342,0.402867702523631,0.165398207795315,2.43574406212546,0.0148611953671495,0.0914628747054874
"OARD1",259.372065620931,0.411408979824628,0.164982989378698,2.49364483801594,0.012643898758301,0.0841354483087636
"TAF5L",377.948409523358,0.411939073342719,0.161107304179116,2.55692363199582,0.0105602398469799,0.0768358708877941
"INTS1",765.545829999112,0.417524568420259,0.145967855224716,2.8603870884962,0.00423124196344439,0.0481545843887183
"PRPS1",270.631479653077,0.41969689946325,0.161896179991989,2.59238296718315,0.00953136044430338,0.0728038120211931
"OXSM",124.902799427083,0.421097101302518,0.169318396687184,2.48701328114095,0.0128820589793511,0.0850555532610263
"KLHDC3",319.013907480338,0.421434765708342,0.145299311588726,2.90045947981658,0.0037261601067888,0.0452661376262777
"AK4",299.10488871262,0.421486724764779,0.17608225695692,2.39369219845869,0.016679739792007,0.097791250352469
"ZNF609",1296.34556534127,0.423075308960395,0.10377094751446,4.07701113937928,4.56183081124005e-05,0.00623132213539691
"N4BP2L2",833.351211886825,0.426556318829225,0.141111248035822,3.0228371215379,0.0025041698570506,0.0379358663511403
"UPF3B",356.761068569831,0.427282372201584,0.166061389144989,2.57303864794555,0.0100809949782825,0.0749872030987094
"SMARCE1",300.159317014174,0.431775457873863,0.174473367093487,2.47473562909178,0.013333483405217,0.0865476559676331
"FTSJ3",248.560651909685,0.433053069579445,0.16282700497588,2.65958997184524,0.00782358310298309,0.0654641583748418
"BRPF3",816.237169481158,0.433857306872287,0.180247908312371,2.40700328194883,0.0160840253213988,0.0960115341033276
"ZBTB40",648.898589809338,0.433907306312835,0.167600872981854,2.58893225669423,0.00962740320128704,0.0733775557037226
"TLE2",395.61737130136,0.43609635530082,0.152433975862211,2.86088683860755,0.00422457812941051,0.0481545843887183
"CRTC2",282.005169479235,0.436705731312953,0.1614270650543,2.70528198704509,0.0068246429005091,0.060415963053351
"FBXW5",334.727738442702,0.443794741347855,0.17735340879571,2.50231864366957,0.012338282088685,0.0833308727542151
"LOC104830805",390.476875891778,0.445956377637002,0.13009107947705,3.42803195599339,0.000607973889745373,0.0199678219804451
"SLC9A3R2",1004.94941256573,0.446983061762862,0.173795890812694,2.57188509850668,0.0101146454761279,0.0750782223838486
"MNS1",439.424456572108,0.447050901265384,0.156045468306041,2.86487589879006,0.00417172697835107,0.0480935815653178
"NTHL1",153.206940198562,0.449172617778654,0.186064412735597,2.41407054242523,0.0157754077879494,0.0949329836520865
"LOC104833228",540.342520757312,0.451928762286077,0.187193277837355,2.41423606396133,0.0157682425456265,0.0949329836520865
"ZDHHC18",297.063938828273,0.453081451804934,0.173105812738504,2.61736705797029,0.00886109975581475,0.0695985835722687
"PAN2",265.904106663752,0.454386193069371,0.143109337083016,3.17509816152518,0.0014978582159549,0.0299789773020889
"LOC104828432",258.510858471439,0.454625199299759,0.172536417368903,2.63495212334053,0.00841491514711252,0.0678742925746392
"ZXDC",268.181475606088,0.457196495287839,0.181546408297679,2.51834503130561,0.0117907756139539,0.0808916750299164
"NME3",151.770819324264,0.458027415019744,0.158960257888006,2.88139577215863,0.00395918154740564,0.0470007579182986
"APH1A",126.434867871952,0.465632201273193,0.172401817229745,2.70085436891123,0.00691616148514747,0.0607740021852046
"LOC104842496",178.238731827456,0.465717219590609,0.189412778511676,2.45874234700539,0.0139424639154051,0.0886083597959098
"TTL",192.594973748327,0.466445271741076,0.156593062093982,2.97870969188361,0.00289464889413363,0.0400604171953915
"LMF2",192.827595598038,0.466973115507895,0.189151395844144,2.468779643015,0.013557467568584,0.0873971275454561
"APIP",420.082344224346,0.46842959685782,0.153014155439317,3.0613481184987,0.00220342748313232,0.0364397016785939
"MFAP1",374.462606205367,0.469052757122049,0.177572594416629,2.64147042882943,0.00825470128562615,0.0672342131944171
"GLA",182.449131000769,0.469335972175441,0.167439023988077,2.80302620617796,0.00506255555397223,0.0520209707804471
"LYPLA2",201.902987439532,0.4703968784193,0.185293839943083,2.53865362477129,0.0111279934995574,0.0787116581226257
"LAMTOR1",160.589579627401,0.472031618081508,0.159964493438664,2.95085245440733,0.00316898257700166,0.0421915933479791
"FAM129C",179.070477190709,0.472684328158901,0.162282443169617,2.91272622550336,0.0035828857147841,0.0444483861967815
"URM1",314.392824565693,0.473423847237426,0.173601793084632,2.72706772680988,0.00638999219538253,0.0581949101719081
"EIF6",183.945408550641,0.475877349206943,0.190976493316524,2.49181111739352,0.0127093604623889,0.0842636620749244
"CNPY3",90.5135634510864,0.477492174077176,0.181728701283996,2.62750006302514,0.00860148259079548,0.068434488570338
"DYRK3",190.817972470733,0.477981074325868,0.152629348666562,3.13164590232301,0.00173829390039774,0.0318698737103005
"SUPT6H",2534.55602038021,0.478206617795133,0.185461836330471,2.57846372740009,0.00992407181324614,0.0743987080055046
"CARKD",1023.98947831136,0.480722369702424,0.154877078557902,3.10389616190173,0.00190990349206279,0.0335082402513662
"IK",1774.29741154944,0.481309674655371,0.191556222343409,2.51262876646477,0.0119835363293088,0.0817398411878537
"HECTD3",270.260971904653,0.482866841215272,0.201251082225652,2.39932543902477,0.016425309269067,0.0968202905242553
"AAR2",156.776374574136,0.483482887878232,0.201050291878106,2.40478580439645,0.0161819472919995,0.0962182337295697
"LOC104832879",264.07125375568,0.485287221965592,0.180917136340749,2.682372890601,0.00731019260490125,0.0628174884136858
"LOC104835381",112.435753849155,0.485517684525762,0.194714568808674,2.49348411624417,0.0126496243820572,0.0841354483087636
"AAMP",131.369859983904,0.485688559102052,0.183738626596055,2.64336665675545,0.0082086090940411,0.0670848099853336
"TTI2",79.238376253346,0.486162295592994,0.175247895222171,2.77414056800317,0.00553477573125364,0.054078732093663
"MAF1",366.309876890628,0.48737254823309,0.158068019399825,3.08330900889134,0.00204712466577753,0.0350678456590359
"NCL",724.587513411392,0.487637254940324,0.194291727972844,2.50981994976379,0.0120792733508921,0.0821483322577643
"FADD",461.797697133751,0.488505658263036,0.202517143505486,2.41216940851135,0.0158579113236682,0.0953105778870529
"RRP8",547.803192247658,0.489351265343396,0.186129302192592,2.6290931066676,0.00856129173471586,0.0684179292141197
"GTF2E2",470.679080453747,0.489390974877026,0.165981038242125,2.94847519969796,0.00319345761477443,0.042386575615006
"CCT7",364.332513706895,0.489395043378973,0.185951398812675,2.63184383932482,0.00849228867165249,0.0682455744830942
"CHCHD7",475.915475614326,0.490932259145972,0.202963764237449,2.41881727504633,0.0155710597927161,0.0939084901948325
"TMEM208",136.999396114499,0.491636691129259,0.19310291364894,2.5459827707367,0.0108970566621745,0.0779555709686952
"CISD1",217.061962028624,0.493472053898461,0.198109167639741,2.49090973314185,0.0127416486701403,0.0843204554129348
"TBRG4",393.956444236893,0.494234921568531,0.166418056707548,2.96983951950037,0.00297955356979848,0.0406999278534292
"LOC104838578",220.149422954988,0.495883917383482,0.191130972015553,2.59447180200146,0.00947363843323785,0.0726055339603893
"SZT2",1561.7248088267,0.496673877208195,0.138691379109793,3.58114455560364,0.000342092305805816,0.0155549626666047
"EME2",146.304265350698,0.497203295326291,0.200224863036815,2.48322454956491,0.0130198985251191,0.0856430848575373
"FBXO42",855.419741531795,0.498092860504923,0.135638170289082,3.67221748452777,0.000240454909784003,0.0135817920229128
"LSM12",259.741079962467,0.501895449381618,0.186088686959852,2.69707663362631,0.00699511703025038,0.0610577932980693
"LOC104829733",91.1833033161971,0.504817586706774,0.174987444286757,2.8848789052517,0.0039156424481091,0.0465364149934593
"CCT2",321.40174013011,0.50535591899678,0.200970760165465,2.51457435191421,0.0119176170271075,0.0814965995057553
"SNUPN",67.3103090011136,0.506485596047989,0.199168868580799,2.54299579877625,0.0109906550588059,0.078308279202925
"PAQR3",169.66618182423,0.506539559140925,0.206108206643332,2.45763896251587,0.0139853692341936,0.0887202132721642
"ZNF777",647.426198526528,0.506617093212535,0.192732879707227,2.62859712355316,0.0085737868435068,0.0684179292141197
"TMEM39B",204.407106800062,0.507278446641518,0.186195237102236,2.72444373194671,0.00644099045649413,0.0583998897450262
"GPALPP1",423.811252640031,0.508520285018864,0.20182991558657,2.51954861865236,0.0117505411376208,0.0808095969715479
"MYO19",312.709411775924,0.50922533870783,0.169109564132112,3.01121548814361,0.00260204121769467,0.0384385807973491
"SRPR",310.396910365425,0.509850126528391,0.212763725137515,2.39632073652998,0.0165605919460095,0.0973561951119919
"JADE2",3688.99827965529,0.51318037943839,0.202723838841942,2.53142591601425,0.0113599812330089,0.0794443368409495
"POLR2H",62.4567523025675,0.513572267406069,0.21370797589946,2.40314974321633,0.0162545299167176,0.096279021437524
"ABI2",1066.13281322235,0.513788897972392,0.181818800891807,2.82582931716795,0.00471583850438485,0.050492534876084
"DNLZ",119.290611631566,0.515180471535371,0.20000377028036,2.57585379922191,0.00999929162007467,0.0745664660379761
"MAN2A2",263.399530585903,0.5189017762326,0.205522558715823,2.52479231221566,0.0115766682904194,0.0800022319833317
"VPS51",231.295956085258,0.519861479337268,0.179867839648304,2.89024141477294,0.00384946081760896,0.0461146114801948
"GMEB1",425.998343439174,0.522120795598101,0.185400088646436,2.81618417450599,0.00485977983704268,0.0509512575423412
"ALYREF",235.139157325622,0.524015996663073,0.210958386669725,2.48397802493374,0.0129923825315175,0.0856227314953014
"MRPS23",163.16843541005,0.525176982482821,0.211807727220239,2.47949869145585,0.0131567212834746,0.0861658745078369
"LHFPL4",169.782366567634,0.52547183539463,0.218002017894663,2.4103989516672,0.0159350848499073,0.0956105090994439
"SZRD1",333.867757018314,0.527870644119206,0.144789602898007,3.64577727650133,0.000266584795516608,0.014192809715931
"SMG8",157.141564204283,0.52791813227728,0.206700841130772,2.55402024195579,0.0106487065719327,0.0770658960789938
"PI4KB",934.972963052569,0.529432619482311,0.201382145282799,2.6289948333743,0.00856376620131232,0.0684179292141197
"TXN2",253.31185220265,0.530296025090821,0.190683514246057,2.78102712333344,0.0054187209660737,0.0533153481021171
"RRP36",218.054068544354,0.534907306034756,0.177315552513894,3.01669706041629,0.00255545057098933,0.0383426948725618
"SNAPC4",506.126482689986,0.535836949673905,0.180001627274193,2.97684503072673,0.00291231177675325,0.0402518991693701
"BAG4",145.760951023098,0.536968982931513,0.1985480650869,2.70447854879116,0.0068411686629151,0.060415963053351
"ZFAND2B",138.380394378047,0.537509817607378,0.192620030394379,2.79051880797057,0.00526236427008779,0.0526959151236745
"MAN1B1",551.653409212212,0.539100740947217,0.221376960028958,2.43521611678423,0.0148828977015214,0.091514898525679
"LOC104830420",99.6415358473995,0.539414374823384,0.17707386912346,3.04626751249949,0.00231701587076332,0.0371318256468512
"DHX30",825.925592740727,0.541266924858758,0.145680032239604,3.71545033686236,0.000202842104474513,0.0121913900277881
"LOC104831048",152.193204910372,0.542023154721789,0.201966416649012,2.68372912544043,0.0072806067785982,0.0626529929061209
"TOR1A",216.826226273564,0.54290114379946,0.208246737638342,2.60700911791619,0.00913369280918813,0.0709513891927923
"LOC104829419",142.300009047296,0.544499348744025,0.212530728855827,2.56197939787518,0.0104077492157339,0.0762848127185287
"FAM96A",194.954873535584,0.544832193161065,0.223019535345218,2.44297968031233,0.0145665574048003,0.0907111017073352
"GEMIN5",216.379852441946,0.546666411712714,0.181337959317267,3.01462757037136,0.00257294982045486,0.0384344486939248
"LARP1",1525.61183291175,0.549560514615948,0.213229892875331,2.57731459320884,0.00995712826493515,0.0745664660379761
"RNF113A",564.097812852049,0.551050496977362,0.230012152103251,2.39574514623905,0.0165866185147742,0.0974081817634813
"LOC104827954",78.1017783874213,0.553373791454862,0.218797528962857,2.52915923720876,0.0114336140272257,0.0795362118639945
"NDUFS7",108.857353663734,0.554003087128488,0.201902779810417,2.74391015145352,0.00607121523960703,0.0567658213635424
"UBE2Z",351.367589824639,0.554813897856339,0.219097467056423,2.53226979439913,0.0113326756710171,0.0794198236911019
"LOC104835889",154.995441326015,0.555097849481174,0.179922176173061,3.08521084664542,0.00203407899658655,0.0349012118859663
"RNF214",492.535597102486,0.556907000309488,0.215863424483561,2.57990440780717,0.00988276676629268,0.0743987080055046
"USP1",438.031456589914,0.558009700551407,0.225395959187466,2.47568635464001,0.0132980342457831,0.0865476559676331
"PFDN5",90.4812992001898,0.558061368044196,0.214635943535504,2.6000368757057,0.0093213743323072,0.0720368958318936
"MRPL40",74.7942365783059,0.561943704391616,0.23367259158368,2.40483362033659,0.0161798302648192,0.0962182337295697
"CBLL1",194.432243045573,0.563582626572652,0.179246937212544,3.14416879494224,0.0016655933580161,0.0311720835224436
"IFT46",65.4833842007667,0.5665212442873,0.219912582759985,2.57612018910991,0.00999159088994065,0.0745664660379761
"TMEM170A",113.45451535299,0.568567176628399,0.205972164988592,2.76040782821256,0.00577292454475819,0.0553852068014055
"NFRKB",438.355180236556,0.569964047595469,0.195863225974673,2.91001051759032,0.00361416593597957,0.0446618872950144
"FLAD1",63.028204449674,0.570798062664847,0.221206378890085,2.58038699213312,0.00986896511201689,0.0743987080055046
"LOC104840378",262.629252243059,0.571223738217147,0.226446128333629,2.52255908467354,0.0116504376448664,0.0803563561976764
"VPS4A",186.779516377635,0.572937798068777,0.199822688521905,2.86723095513736,0.00414080710510593,0.0480935815653178
"RNF111",2018.95095603998,0.574606743825555,0.20925355632748,2.74598316946308,0.00603298585183859,0.0565552096164334
"BET1L",195.014468927935,0.576609324820549,0.227843268160444,2.53072794064079,0.0113826098958295,0.0795004570674902
"TCF3",3272.79760208076,0.577692537244869,0.20614749853012,2.80232620509078,0.00507355443693345,0.0520209707804471
"TOP3A",301.767868911617,0.577992735934484,0.168301272487419,3.43427430697348,0.000594142614052207,0.0199033458647268
"RRP7A",309.449478886411,0.578082043461547,0.228296442102211,2.53215528958061,0.0113363773088405,0.0794198236911019
"TBCCD1",153.049381037392,0.578300142852894,0.195213178279526,2.9624031940345,0.00305247778688253,0.0410733452013699
"PRPF4",188.379784718455,0.578831116984319,0.184657050997805,3.13462775375524,0.0017207231010775,0.0318076723675451
"EMC1",963.038023360613,0.58116644237761,0.243899026954204,2.38281574811995,0.017180791108127,0.0994538034536488
"TICAM1",86.5249722550235,0.581976555718191,0.196675589206768,2.95906857615335,0.00308570426621382,0.041344506333805
"TRMT10A",446.49354368591,0.582752801758651,0.230877095836392,2.52408234626968,0.011600075260648,0.0801113536385397
"COPS4",267.193352007349,0.586034748465426,0.237591763399876,2.46656171947807,0.0136417216564232,0.0874238401240807
"ABCF2",328.125181050112,0.586857843752465,0.205512947323164,2.85557601794133,0.00429588375877325,0.0484402251235931
"CCDC43",322.590595258681,0.589232831376361,0.193274847017538,3.04867829657572,0.00229850473621284,0.0370224698552628
"EFCAB12",199.680574017033,0.590072787140773,0.2041540879541,2.89033050013399,0.00384837000032741,0.0461146114801948
"NDUFAF5",262.572115226532,0.59059798599026,0.240430865933377,2.4564150018655,0.0140330994895166,0.0888622157921347
"DSN1",265.897266820596,0.590679037612639,0.241949110027594,2.44133585589661,0.0146330388368209,0.0909098065479514
"ANAPC15",177.582622755158,0.591462707711866,0.204456153959224,2.89285842591867,0.00381753329426619,0.0459055213952072
"EIF4G1",698.383064686495,0.59269155220203,0.240306705427637,2.46639622954885,0.0136480267620974,0.0874238401240807
"MED16",313.576491558061,0.595508035514333,0.242505750805004,2.45564500444847,0.0140632003645978,0.0889880054731107
"DNASE1L3",194.08083409205,0.596775562162794,0.235903002661038,2.52974975066461,0.0114143905725742,0.0795076556571757
"CWC15",605.429157376028,0.596805609582413,0.217113044413883,2.74882428733633,0.00598094390323096,0.0563183240592509
"UTP14A",292.55655910696,0.598398342758464,0.170555834564246,3.50851874570761,0.00045060947747965,0.0177654359635556
"CNPPD1",272.310470514863,0.598426461470442,0.214291766940858,2.79257794180959,0.00522898685789304,0.0526918209919689
"PDCD2",70.9526818419261,0.599070206647217,0.198572265778262,3.01688760159577,0.00255384487225258,0.0383426948725618
"C1QBP",94.3746718712703,0.600584303509021,0.246859033187056,2.43290389561694,0.0149782758569323,0.0916471817703399
"LOC104842302",233.714467381424,0.601460035608067,0.204733215972354,2.93777457044042,0.00330577301480574,0.0428045236659275
"SMYD4",132.808911358317,0.601648633029695,0.188477179844927,3.19215638479264,0.00141214853635056,0.0290424359294541
"ADPGK",481.853911247356,0.602265978795627,0.252209112944197,2.38796279708134,0.0169420567060221,0.0984923882244324
"CDK10",125.555348116155,0.604270839885061,0.199120256919977,3.03470299422077,0.00240772665237427,0.0375987092723089
"ZNF408",200.869748768422,0.606215405729027,0.246725234698077,2.45704662707431,0.0140084503552736,0.0887595667691374
"DPAGT1",108.682612890654,0.608418524216679,0.21320198064614,2.85371891186365,0.00432107454453066,0.0485048687933548
"COASY",158.982346788065,0.613087093736006,0.164073102613433,3.73667032542487,0.000186473151518493,0.0117444587285719
"PRPF19",170.213117867951,0.615381263190316,0.205604875164901,2.99302855876721,0.00276223900146259,0.0392081374053759
"COG8",79.9310256615918,0.616010572015728,0.231755252637289,2.65802205130522,0.00786007499462315,0.0655608792969439
"NECAP1",215.241791595017,0.61801782716245,0.242038738278876,2.55338393993102,0.0106681826099083,0.0770658960789938
"GPATCH3",119.690305734136,0.618107762042867,0.161007851463183,3.8389914307018,0.000123540741780996,0.0101323593188433
"SNRNP25",49.0416369602841,0.620009885136678,0.232255417221145,2.66951743281117,0.00759603298555459,0.0644315120500509
"ZBTB4",323.37853063355,0.624029111600096,0.201135043463841,3.10253798071881,0.00191868925824785,0.0335786582666404
"PPP1R10",741.691720116229,0.624587235301528,0.220119383031803,2.83749312168155,0.00454693264855421,0.0494789644231152
"MAK16",211.147107210987,0.624879293007497,0.232761727322698,2.68463076037054,0.00726099740731004,0.0626529929061209
"LOC104838695",107.714665319559,0.625694121436282,0.212776844558739,2.94061190132723,0.00327564661578017,0.0426063656378806
"SART1",276.594588613124,0.625968718184206,0.163869942705466,3.81991174128436,0.000133499434846773,0.0103246107038114
"TMEM127",207.425767732863,0.626359048492395,0.242909152031258,2.5785732783415,0.00992092553742393,0.0743987080055046
"CCDC167",314.102892402718,0.626697269305233,0.185645590715621,3.37577244301607,0.000736087731280436,0.021994803288658
"WDR24",159.480086922059,0.62698547978673,0.169579917304759,3.69728615128375,0.000217916657163747,0.0128047340784821
"LOC104828550",1068.4346669667,0.627026214760995,0.222435389527405,2.81891391515172,0.00481864393070083,0.0508670697109381
"BUD13",558.457594151301,0.62725074677043,0.222092092201595,2.82428221803174,0.00473866395640321,0.0506002715669533
