"","Eagle_002_lps","Eagle_004_lps","Eagle_006_lps","Eagle_007_lps","Eagle_008_lps","Eagle_012_lps","Eagle_013_lps","Eagle_014_lps","Eagle_015_lps","Eagle_020_lps","Eagle_021_lps","Eagle_022_lps"
"SNX2",7.95063972708893,10.4143456993713,9.89116640601488,10.4191922032429,10.1850968177762,9.24953005474491,10.1886720167224,9.49549260145152,9.63415346237962,10.3383811192345,9.24123962819682,9.58856398648667
"SNCAIP",8.12249644143275,3.02028874153514,3.98383955994656,3.27913046124943,2.76890279836221,1.82479893323011,3.42384339004263,2.48127371489907,3.01317993598943,2.91653096565945,3.3967956671396,2.76223334291408
"LOC104828195",6.04153339261402,1.31146672245106,3.98383955994656,1.85292246155991,1.55514429881252,0,2.18234244227723,1.10163366589234,1.64248254398873,0,0.931963483568635,0.868964053177912
"LOX",6.6191765567763,5.65811745724327,0,3.14354618167295,4.04518514614079,0,3.29972058443805,3.17341996229444,2.57322762183643,2.09597238796662,3.62625047865002,1.61630004603222
"SRFBP1",8.97407956547117,10.9025116674849,10.7973478317531,11.1430773935103,10.9056173302346,9.82765986414013,11.0593927839674,10.2090229408007,10.2694198261533,11.2895628025161,9.82793142895764,10.1000943047754
"LOC104828197",3.25329779840503,2.7923867776616,3.98383955994656,3.19017116653807,3.8649703833523,3.48159670806366,2.43925715791181,1.71894294064743,1.9371063002571,3.43635195007504,2.58334805255913,3.14573197276397
"LOC104828198",8.8081805731704,4.01040044453513,4.93751153990108,4.76145117890991,3.13002885387883,7.65723647041437,3.29972058443805,7.05297219721143,6.62887369105095,2.91653096565945,7.76805939758412,6.37889173429196
"TMEM5",7.78929927300119,6.29743941377723,6.9017623334772,6.44155046500083,5.97810860740806,6.17376980317484,6.25174952777046,6.21611409129961,6.01481899398276,6.58464871192887,6.92774025259034,6.171250578135
"SRGAP1",10.656091406397,7.41391252632135,6.71083983677618,7.27999733739374,7.13526237462586,6.45034679874218,7.37888903786381,7.01512805813535,6.27412997435916,7.33522923660243,7.28347709266964,7.40226535513168
"LOC104828203",6.57680544979925,7.03793663894764,3.98383955994656,7.00801425101456,6.87427897884278,7.48365733164498,7.04373021314716,6.83859361222372,7.49434516633134,6.76923870381088,6.87292063194726,6.94602836946853
"RPL18A",6.33385306128525,10.4792881,10.9564617263013,10.9393713159364,10.5889705064186,10.8187652468904,10.4967248423023,10.8321789226523,11.0032687422826,10.113739618859,10.1210098010397,11.0533389315312
"XPOT",8.07761963627814,9.06523573067806,8.84697910467604,8.81386899465596,8.92379630345572,8.68963939576761,8.85432717062589,8.88263072379194,9.01107339268677,8.49691621842291,8.75719853775029,8.94571308459572
"TBK1",8.41721167496723,9.73056753039065,9.10172800695056,9.70346581872187,9.96211000497809,9.60553202648688,9.57506277267131,9.85277343703036,9.91189943827754,9.82688905837228,9.81271988527,9.77564135210295
"RASSF3",6.00365108022976,5.69159721883758,5.91377743226651,4.03418176630476,4.60072017423738,4.57792345043421,4.35501242059022,3.99074458096647,4.42713130798777,2.09597238796662,4.99401880756265,4.3518578547073
"LOC104828318",6.99879770065115,7.50382553268105,6.23091148868418,6.63513158217767,6.69693209818331,7.46301558753207,6.73175687242617,7.45276253223003,6.97145378195961,6.89366699261408,7.36519105807431,7.21435460292114
"GNS",7.75930120998969,9.21521198241719,8.59382489783756,9.01827811573125,8.84083127942757,9.05636256161389,8.37454862800558,9.16775374194929,8.97299550171335,8.77014817902111,9.14619574031546,9.23600629321991
"TBC1D30",9.31940350765288,9.05482127782095,8.89268488289914,8.57344364905136,8.28161010925285,8.87293351840461,8.54484522108646,8.96764519143076,8.80406365300134,8.61007221121092,8.82085480407808,8.66208311794624
"WIF1",9.01114579011488,4.85102053721824,3.98383955994656,2.42057756792867,3.65898684984592,2.60529345061777,2.65726242405566,3.34593632268624,2.57322762183643,2.91653096565945,4.64723255462695,3.14573197276397
"LEMD3",9.13458592810188,10.5548548134917,10.1388540137835,10.7950587388063,10.4031873524954,10.2085977149971,10.4353677097721,10.5373973814089,10.4986568039424,10.7430666647476,10.3896004210214,10.7459524281917
"MSRB3",9.4436748625995,5.91354757273496,6.71083983677618,6.83174964480325,6.25939708478458,5.83128644040386,6.81346471400709,5.68433979669558,6.16458918551805,6.89366699261408,6.36202160671007,5.95768187110649
"LOC104828321",10.4236379720338,5.92062399348694,5.50669476509095,4.59815972877705,5.165725507549,5.08973084644004,4.58513348950563,3.88281000898604,4.74512881868778,4.7655950587707,6.17528224019327,4.6654697647737
"LLPH",6.78468047571945,7.32870051151216,7.5975540838612,7.73197921379635,7.59189245400748,7.86030760835271,7.66960776672913,8.04126713497332,8.3315138393337,8.03898136557811,7.97743036200317,8.05444419964038
"TMBIM4",8.10769207153598,8.2545087282651,8.53739072213693,8.36825131536835,8.41049568350766,8.62607158653871,8.33161162572364,8.77352398338913,8.88938773431366,8.12612150631061,8.26187143555806,8.72541860495665
"HELB",7.15095652040314,6.6047523259562,6.9017623334772,5.6200773167471,5.44790597567897,5.83128644040386,6.26840318295082,3.34593632268624,3.92094492758912,6.12470003118071,6.88958633844811,4.38075880066949
"GRIP1",11.186839757025,5.03181245867165,3.98383955994656,5.24270246730004,5.78872936898624,5.62377762762392,5.89219273740342,4.99735297479217,5.44096945620855,4.92961487552015,6.64978578014459,5.1747226811284
"CAND1",8.4220066186257,9.25774371040775,9.21400577880806,9.23252040795132,9.12754501281647,9.45164073853914,9.09739990458089,9.49778124042489,9.52964795903808,9.31373918882152,9.09681588281199,9.5130720709116
"DYRK2",6.73159446834756,4.66128062520259,0,3.78359311950708,3.8649703833523,2.60529345061777,4.08108787546193,0,2.39068198182324,3.43635195007504,4.22523488129095,3.0767572793012
"IFNG",5.42988756749086,0.374496990753631,3.98383955994656,1.11171743558682,1.55514429881252,0,0.914353878114991,1.71894294064743,0.436877141774874,0,1.23989059707409,0.868964053177912
"IL22",4.49972383382334,0,0,0.367658319719289,1.55514429881252,0,0.914353878114991,0,0.77175207062378,0,1.89670291849541,0.868964053177912
"MDM1",8.7076971528659,5.68329983489635,3.98383955994656,5.70280186904012,5.73722818718818,5.46675100613543,5.38188346658148,4.71212597419748,3.95424386094328,5.21048875365797,6.43195478365261,5.28585144453056
"RAP1B",8.34583229129321,11.5439589721554,11.1476702158891,10.9170216459962,11.0445097961979,11.5378355957485,11.1858638571174,9.36116304500783,8.72668424839682,10.9338823070053,11.9320552990919,10.1772842205692
"NUP107",8.25738462784277,8.27535981722992,8.28659137863315,8.62314283065955,8.60261066748803,8.93420584079973,8.61488781160329,8.51341272503992,8.56902634393029,8.61007221121092,8.78418792487899,8.63684808423156
"LOC104828221",3.33691992693124,0,0,0.660393589296315,0,1.82479893323011,1.46959927807591,0,1.27183439478127,0,1.70914813482956,0.498940639359909
"SLC35E3",6.1025405790823,5.15693594630706,3.98383955994656,4.94936956422432,4.48058458167396,6.0126671722694,5.70912622980258,5.97459084283713,5.46427165582533,5.44548993669379,5.8515473152311,5.68390443975896
"MDM2",8.19151642203053,10.457558417865,10.0203191934007,10.7126166142831,10.3290254268948,10.4374442501774,10.2146842103603,10.6164023456361,10.7126197394156,10.4707976946618,10.4474938963831,10.6509076894458
"CPM",8.42916928498143,5.74040368236465,3.98383955994656,5.32857362891565,5.51059857436209,5.5473996605921,6.16546948942192,5.19082197763486,5.64847316836337,5.21048875365797,5.6833267499511,5.63676115840865
"CPSF6",8.15165708084421,9.88913032020717,9.74930455909443,10.1205804945606,9.75437123343577,9.62424469318075,9.96045870428233,10.0866469301341,10.0434282319518,10.0922581001708,9.93617374792048,10.1195145156251
"YEATS4",8.01552626022738,8.11957557386559,8.47865881435861,8.19760462832226,8.37723626380006,8.53010807511641,8.09069738364069,8.40540869474289,8.5555283231265,8.14293527960479,8.19193039339084,8.34030962563898
"FRS2",8.19151642203053,9.47700198870325,9.41532273903182,9.52569979228727,9.4409313589506,9.23742649737516,9.46919375042807,9.94119594927625,9.68710633408556,9.48835458820954,9.34860284380938,9.60626202006893
"CCT2",7.46156786605871,8.09632764258806,8.06496878732202,8.43268767647305,8.2359559664935,8.39497740210162,8.46039750512161,8.68791884232816,8.94116992344011,8.05683555229079,8.09466490253286,8.53767820520631
"LRRC10",4.88026572755436,0.671542442333897,0,0,2.28607157744315,1.82479893323011,0,1.71894294064743,1.27183439478127,0,0.539963174998813,0.498940639359909
"LOC104828230",6.82143764314,1.31146672245106,0,1.96442405384791,2.76890279836221,3.10898085354029,2.65726242405566,3.34593632268624,3.13434613269447,2.09597238796662,2.68867830109183,1.96059639981225
"BEST3",7.39484337956615,2.18797347707421,0,1.7320759644553,2.28607157744315,3.10898085354029,1.8695454835489,2.97743628308748,3.6634747526033,2.09597238796662,2.78683893675947,2.35945228556974
"RAB3IP",7.9204607472218,3.50761221289854,0,3.27913046124943,3.65898684984592,3.77745986168232,2.65726242405566,2.75058034108171,3.49268114718644,3.43635195007504,4.03859453997865,2.47116936820721
"LOC104828325",0,0,0,0,0,0,0,0,0,0,0,0
"MYRFL",9.50144780759219,3.50761221289854,3.98383955994656,3.75286050244514,3.65898684984592,4.23250989673022,4.29125143716356,2.97743628308748,4.01862107832893,4.36812945878046,4.95232129807944,3.9505750149855
"CNOT2",9.36369025585842,10.6968638526966,10.1004144494279,10.6759720119128,10.465833825827,10.5271781377914,10.672025536589,10.6620127470726,10.8411164916113,10.715230952627,10.6428212488386,10.7628608745308
"KCNMB4",8.01869522723646,3.71719785995403,0,2.82688288111665,2.28607157744315,0,4.4746563615223,3.88281000898604,3.85194867060556,4.92961487552015,4.51025934790675,3.21155893251507
"PTPRB",9.31940350765288,2.96659879588583,0,3.65652784010484,4.34952888417051,3.77745986168232,4.15459706891088,2.97743628308748,3.62263427615553,2.09597238796662,4.74815624258164,3.2745129634951
"PTPRR",10.4924964587829,4.11280948123287,4.93751153990108,4.7920032575466,5.44790597567897,4.85640508429608,4.91628163907196,4.58011603922875,5.08284744461831,4.7655950587707,5.78184000346329,4.3518578547073
"TSPAN8",7.24595739627632,0.917746753147962,0,1.29353786665339,1.55514429881252,1.82479893323011,2.18234244227723,2.48127371489907,2.7352483324768,0,2.34636654524137,2.67158357105098
"LGR5",8.98384120203134,6.56465928809828,3.98383955994656,5.78103911247601,6.36496648172748,6.0126671722694,5.58166500556483,6.70235006679857,6.47677176974305,6.63305718063943,7.219003346712,6.61612595949622
"ZFC3H1",9.67617754533685,11.4814769779639,11.15706478464,11.157631686968,11.8242588146213,10.959884061052,11.1803744155009,11.1644312686952,11.370233169851,11.415989173394,11.5619093474718,11.1247507589131
"TMEM19",7.42859133845398,7.11089983544614,4.93751153990108,7.59790778470328,6.92118795142938,6.78569154027893,7.05337197994849,6.77962325179169,7.21756494828264,7.74068636609234,7.31672010159701,7.57788746007624
"RAB21",7.92384531196356,10.5807719822502,10.4905622884026,10.8400708811712,10.5980211408098,10.4817266799122,10.7204883570236,10.4131677338447,10.7046925346423,10.5673769912433,10.0960962972834,10.3657133228964
"TBC1D15",8.80634801463271,11.0956209188529,10.8446273953563,11.5195317222804,11.1067092606455,10.6980989333201,10.9794661077994,10.878581223297,11.148124302581,11.1173485406254,10.5286474373527,10.7424772422517
"TPH2",8.97244618518354,3.46951799729724,3.98383955994656,3.92814164886847,5.00081573938201,2.60529345061777,4.08108787546193,3.17341996229444,4.49658575335629,4.11900008345121,4.11617131225691,3.2745129634951
"TRHDE",11.0645309334377,6.81683108295606,5.91377743226651,6.2838860804894,6.74986560174743,6.88213570112333,6.65783864479414,5.09732813351248,5.50977644931375,6.63305718063943,7.64912378249273,5.9383710173183
"KCNC2",9.89372278824174,4.42295524333494,3.98383955994656,4.43350954632261,5.00081573938201,4.23250989673022,4.29125143716356,4.43479904737052,4.76403047184364,5.07687635620772,5.01442416486297,4.16512369568221
"CAPS2",6.85018364021114,2.52160349229271,0,3.3216342133141,2.76890279836221,3.10898085354029,2.84660835826392,3.17341996229444,3.13434613269447,2.91653096565945,2.68867830109183,3.69845069150946
"CCDC107",6.59390350997203,7.42887905049045,6.9017623334772,7.80120076830753,7.70344360693738,7.7107462318259,7.21673655400026,7.78808085041663,8.12587358566676,7.4477654181953,6.87292063194726,7.80009255217376
"LOC104828330",7.67745349276217,4.48155072101994,5.50669476509095,4.08441538685884,4.91070712770656,4.41552954595824,5.03782553235443,5.61856095803914,5.33118498581143,4.11900008345121,4.86512675281047,4.94245049792685
"LOC104828245",6.31335368421673,4.7749707406392,4.93751153990108,3.84316142673014,4.48058458167396,4.41552954595824,4.35501242059022,3.50000915720073,3.53731221040656,4.36812945878046,4.8874244009388,3.33483438405925
"LOC104828246",7.39484337956615,4.23137470308005,0,3.55329960353524,4.60072017423738,4.9777797790912,4.63735343689962,3.17341996229444,4.9570804330777,2.91653096565945,5.11233399054494,4.40909213736126
"KRR1",6.59390350997203,7.60612690532663,7.5975540838612,7.64887330856613,7.64874592295717,8.19670675149208,7.90614317331781,8.11467996298624,8.38591307853379,8.23989957597633,7.76805939758412,8.06561200387078
"PHLDA1",4.88026572755436,0.671542442333897,0,1.29353786665339,0,2.60529345061777,0.914353878114991,0,0.77175207062378,0,0,0.868964053177912
"NAP1L1",7.66941073822228,7.57507014146773,7.98282349660485,7.33030327988647,6.64198220944908,7.11164817815046,7.00450555417574,6.65391810141978,6.74283216975153,7.07981358259594,7.24513960792943,7.08422600500637
"BBS10",6.53315217685864,8.73477614390865,9.02170770300254,8.73940040286555,8.28161010925285,8.41660850423158,8.59191605836177,8.46276606903747,8.44127421602673,8.10910946528223,8.26400338324551,8.50687516842222
"OSBPL8",9.66307356786748,11.3562638251644,11.166398573237,11.2817344446538,10.8231136451131,10.5444740824626,11.1000824446343,11.1830388883952,10.83218825164,11.0565309597302,10.9500765889097,11.0594966248052
"ZDHHC17",9.30908705325083,10.7848058547228,10.3985102014939,10.8586823266939,10.5780342605582,10.5146956947846,10.7014514507481,10.7832966095401,11.0710061939277,10.8156460134675,10.5987368942195,10.9510642524592
"CSRP2",7.15095652040314,1.87479197123728,3.98383955994656,0.903632684504585,0,1.82479893323011,2.43925715791181,0,1.9371063002571,0,2.87874410699944,0.868964053177912
"E2F7",7.38505430781352,2.2788879234332,0,1.7320759644553,2.28607157744315,2.60529345061777,1.46959927807591,2.14988586195767,1.79730230973687,2.09597238796662,2.78683893675947,1.61630004603222
"NAV3",11.3570481225325,8.33748621621184,7.0703461261,6.50747169016151,6.66971875689979,6.45034679874218,7.02425118682336,6.00064585488284,5.96667855906033,6.63305718063943,7.65238261696128,6.09481889958872
"SYT1",10.3607230925995,5.24976520026708,3.98383955994656,5.28627684979009,5.93304301190208,5.38132563767874,5.38188346658148,4.35625546198354,5.21235306251547,3.81768143122441,5.74568123338851,5.10715283605265
"PAWR",9.50597122636849,3.98362059727906,3.98383955994656,4.13295860198064,4.48058458167396,4.23250989673022,4.15459706891088,3.76614261778471,4.25075097713804,5.55003842067251,5.11233399054494,4.16512369568221
"PPP1R12A",9.73804806466415,11.1055519472391,10.6587233702526,10.7767963679613,10.4893720338018,10.6093097558153,10.8636796361277,10.6383508976385,10.6213097832462,10.8390497902613,11.0163900278579,10.6993918643809
"RPS16",6.38386227007141,9.92520097823507,10.4298513865004,10.0688852979592,10.4155266649815,10.2603571432204,10.1897652737622,9.83478163004366,10.2536244691688,9.81119636747247,9.53493037347804,9.9272077613732
"OTOGL",9.72258450578762,6.45683129577028,5.50669476509095,4.9762248611565,5.44790597567897,5.5473996605921,5.25393033874781,5.4010542988416,5.35631366462547,5.21048875365797,5.80545198937175,5.20735674588345
"PTPRQ",9.80381766057818,4.27620062543309,4.93751153990108,4.24761816276068,5.165725507549,4.02285229102985,4.68774906637246,4.09116312460635,4.56284952998534,4.7655950587707,5.46348721317586,4.43687973149724
"MYF6",4.49972383382334,0,0,0.367658319719289,0,0,0.914353878114991,0,0,0,0.931963483568635,0.498940639359909
"MYF5",2.96870695874316,0,0,0,0,0,0,0,0.436877141774874,0,0,0
"LIN7A",9.85435640085466,3.46951799729724,6.71083983677618,4.29104653549248,4.20536753244505,4.41552954595824,4.63735343689962,3.76614261778471,4.13934971820331,4.92961487552015,5.03454493106058,3.91149667412474
"ACSS3",9.67416927965059,4.93728543120036,4.93751153990108,4.80704004665248,5.38236480381305,5.46675100613543,4.58513348950563,3.50000915720073,4.3033835211169,4.92961487552015,5.43349339477364,4.09709197098996
"PPFIA2",11.5774828518089,5.84824756104182,6.49074099567598,6.16052536539442,6.69693209818331,6.40777792431484,6.33315949289358,6.32323162484772,6.47103146268861,6.58464871192887,7.08070967297435,5.63676115840865
"CCDC59",6.90601236335219,7.62790799165444,7.70393713672623,7.69001102657071,7.89186268973463,7.87600743901654,8.01376882902162,7.96391740162546,8.52952886092004,8.00259613129515,7.77106061807037,7.92061778697324
"METTL25",9.2224132332457,8.94284889980595,8.47865881435861,8.86326097370792,8.85297955247842,9.0144194372014,8.75737567314137,9.57567872089394,9.61606160764955,9.17348980326712,9.227102940324,9.52120719195789
"TMTC2",11.2216323631592,5.46834127725902,3.98383955994656,5.80370621072864,6.64198220944908,6.17376980317484,6.09252638395139,5.83675237359583,5.80268449119515,5.82470209043825,6.67564087948343,5.5880251734397
"SLC6A15",7.76685940486695,3.30620745118483,3.98383955994656,3.27913046124943,3.4186157936834,3.48159670806366,3.6440203393969,1.10163366589234,2.88089666391854,0,4.18978862050167,2.92804961513955
"TSPAN19",6.64401448330994,3.92852182877952,5.50669476509095,3.81368469526045,4.34952888417051,3.77745986168232,3.42384339004263,3.63920389965509,3.49268114718644,4.36812945878046,3.33323881913303,2.84752243228276
"LRRIQ1",9.6610469651648,5.21565034535162,5.50669476509095,5.27550601603228,5.73722818718818,5.62377762762392,5.28699814639493,5.27862394535963,5.26637899459128,6.05534410831009,5.49287013523399,4.46414221003701
"ALX1",7.28332706919821,1.87479197123728,0,2.42057756792867,2.28607157744315,1.82479893323011,2.43925715791181,1.10163366589234,2.18164643206245,0,2.21147429273861,1.79869464884446
"RASSF9",4.03243340263666,0.374496990753631,0,0.367658319719289,1.55514429881252,0,0,1.10163366589234,0.436877141774874,0,0.539963174998813,0.868964053177912
"NTS",6.9331369224554,1.12799632601573,0,1.96442405384791,3.4186157936834,2.60529345061777,2.18234244227723,1.10163366589234,1.46902895128414,0,1.49351495434788,1.16319373102183
"MGAT4C",6.11443843804984,0.374496990753631,0,1.11171743558682,2.28607157744315,2.60529345061777,0,1.71894294064743,1.27183439478127,0,2.34636654524137,1.96059639981225
"LOC104828340",7.1217815732127,1.47421530306959,0,0.903632684504585,2.28607157744315,0,0,1.10163366589234,1.9371063002571,2.09597238796662,2.34636654524137,1.96059639981225
"LOC104828342",7.04925612424322,6.62221995757862,6.9017623334772,7.39890162906591,7.05340375542365,7.35512980129746,7.19076167327397,7.28268725731013,6.89634588351984,6.97103077577258,6.91694170608641,7.55271001095624
"CEP290",9.04573097739353,9.72097267000127,8.28659137863315,9.48770838748712,9.05051886767376,8.90389494024789,9.08335054079542,9.09403645243743,8.9719797535045,9.29129078222888,8.89838444470211,9.14522929280192
"TMTC3",7.7743782090794,8.2545087282651,7.0703461261,7.84192383298518,7.2862388685749,8.09305128298572,7.71283683888006,7.63846326216874,7.67746944240046,7.76261046858471,7.93524351858145,7.77309624993096
"KITLG",9.33981770630445,4.20842839246971,5.50669476509095,3.65652784010484,4.20536753244505,4.02285229102985,4.63735343689962,4.50928642142037,4.0497635202704,4.11900008345121,4.8874244009388,3.83001349148814
"DUSP6",5.8413147335714,5.7563123568639,6.71083983677618,5.00258937731991,4.71161633410436,4.9777797790912,5.35094327337807,2.14988586195767,1.79730230973687,4.11900008345121,5.3233140329008,3.21155893251507
"GALNT4",4.67062672956305,4.7111058573333,5.50669476509095,4.35383214910124,4.91070712770656,4.23250989673022,4.63735343689962,4.09116312460635,4.01862107832893,4.11900008345121,5.27339051038063,4.51716867291423
"ATP2B1",8.4075737117302,7.73012549243214,7.48269746134916,6.97177574680902,7.05340375542365,7.05760155760639,7.12827063951407,4.94464133860905,5.00553687311056,7.00821058785907,7.93256542773848,6.09481889958872
"EPYC",7.72479059262168,2.36441125984898,0,2.63798664232029,1.55514429881252,3.48159670806366,2.18234244227723,4.09116312460635,3.01317993598943,0,2.58334805255913,2.10614861108568
"KERA",6.25004771065094,0.671542442333897,0,1.29353786665339,0,2.60529345061777,0.914353878114991,1.10163366589234,1.64248254398873,0,1.70914813482956,1.61630004603222
"LUM",6.42265784359224,1.12799632601573,0,1.29353786665339,1.55514429881252,1.82479893323011,1.8695454835489,1.71894294064743,1.64248254398873,0,2.21147429273861,2.47116936820721
"DCN",8.51470347843593,6.38190142030219,6.23091148868418,3.51718088282727,3.8649703833523,3.48159670806366,3.42384339004263,3.34593632268624,2.80990972239226,4.36812945878046,6.89509906484215,2.10614861108568
"BTG1",5.92476502453534,9.46616082847097,9.56397896252205,9.33981121438238,9.5306374571586,9.18797053417863,9.62764193030348,8.74297932132014,8.79719817245534,9.09789712039403,9.3635925064633,8.98624021209713
"PLEKHG7",8.16887467587674,4.27620062543309,0,3.75286050244514,4.20536753244505,4.02285229102985,3.01396213292203,2.75058034108171,2.39068198182324,2.09597238796662,5.09327639908157,3.44840040233493
"EEA1",9.69511792169613,9.10071606993023,8.35349554953545,8.76849883134246,8.60978770439832,9.13022764653346,8.71851327722352,8.33547584550087,8.28646755835276,8.6923292349181,9.36458630143449,9.04271432220257
"NUDT4",6.99879770065115,6.56465928809828,7.22127535402513,6.73285590396334,6.33062791879012,6.6461695187205,6.23490138497864,6.3437327706048,6.14309105188667,6.37292691895915,6.67564087948343,7.05314374709308
"UBE2N",8.08368448034867,8.6404198681341,8.47865881435861,8.55908225773167,8.60978770439832,8.7247446271547,8.70021750046348,8.76594823084482,8.94428068409226,8.44362764769144,8.62078478668809,8.80086758412557
"MRPL42",7.07383860919621,8.88433074149777,9.31817294212465,9.42634449283306,9.17186096803955,9.33152565711094,9.11592206431493,9.48630156571051,9.70249800184434,8.93367938196014,8.98881488500703,9.39408398043767
"SOCS2",4.03243340263666,3.5447263772938,3.98383955994656,3.09536390297991,2.28607157744315,4.02285229102985,3.53812808378401,2.48127371489907,2.06455143982304,2.91653096565945,4.32662988698412,3.9505750149855
"CRADD",9.74858392406017,7.35766735369312,7.80301145387007,7.38393694875373,7.03219220695287,6.60907381182244,7.51769542864361,6.53415574076087,5.99895000064263,7.69581259446295,7.41208630768854,7.17776905974136
"PLXNC1",9.70597081291427,8.34933459367293,8.75097984621449,6.79073424177014,7.03219220695287,6.71761650719353,7.25901504528125,5.09732813351248,4.62620295962835,7.04445625937554,8.1254775480939,6.05950462687491
"CEP83",8.0027803218022,7.03467906280045,6.71083983677618,6.48427265032894,6.52537461709442,6.75205551020241,6.77901210996394,5.74724981452837,6.28070779806285,6.48266822229244,7.04644011473483,6.62218974342634
"TMCC3",9.6261518805453,7.61269582875008,6.49074099567598,5.84071081401037,6.29545207116027,5.19361676125566,6.83598435831367,5.23539080846585,4.72597623183446,5.7388292786297,6.68839672017705,5.07214286385012
"NDUFA12",7.44281653218418,6.95420565781548,7.22127535402513,7.0338092917824,6.92118795142938,6.94302655036703,6.9641845599744,6.85296712354306,7.11455461592932,6.48266822229244,6.88405246637947,7.17364613200861
"NR2C1",9.25368112867429,10.5474452159788,9.79815828315381,10.4690857515504,10.2826265404488,10.3641943453252,10.5445112050941,10.7414177350241,10.729246659036,10.6868475875731,10.6333695506931,10.7193286434981
"FGD6",9.63547126452675,8.59137628042869,8.06496878732202,7.65095829339101,8.24520310506757,7.9371520736377,8.05274580144038,6.30243494677478,6.05374421188242,8.10910946528223,8.85802487549815,6.8250698901019
"VEZT",9.10953997782298,10.0606890710387,9.47663524330038,9.7391822720933,9.9136369700557,9.8869743917471,9.85000431800372,9.7585756332368,9.73519397630577,9.96566648824722,10.2800993702581,9.83035558762319
"METAP2",7.63265295633032,8.89514847661427,8.47865881435861,8.91536079720777,8.6796601712898,8.97122030370352,8.84602992045834,9.12397687161824,9.18857928266619,8.71499481713613,8.68742984470897,9.2211014679297
"USP44",7.77812296757627,8.0193120634604,7.48269746134916,7.08096601371453,7.64874592295717,7.2140220640411,7.63791705853044,5.61856095803914,5.12732026520804,7.60164739340554,8.21415339087809,5.97673765444866
"NTN4",9.22653029167328,6.30827156725975,3.98383955994656,4.90812538251904,6.89792411135049,5.76537833967653,6.57992763151493,4.83306283167051,4.40321637040237,5.90574941846421,7.1515129429261,4.688769504708
"SNRPF",4.76422483265017,6.04887361557641,6.49074099567598,6.56609927721797,6.7236416073194,7.08487794166699,6.95392573828795,6.5867043142303,6.67454405455086,6.1908741251487,6.07198934061927,6.59161269741246
"AMDHD1",7.31460540142131,2.52160349229271,0,2.82688288111665,2.76890279836221,1.82479893323011,2.43925715791181,2.14988586195767,2.88089666391854,2.09597238796662,3.12381547090014,2.76223334291408
"HAL",6.9128414631358,3.61620760470344,0,3.588536112519,4.20536753244505,4.9777797790912,3.42384339004263,3.63920389965509,2.6565112336763,2.91653096565945,4.29361706349768,3.39273456553779
"LTA4H",7.42381826607384,7.55247015102401,6.23091148868418,6.6139116775024,5.88652418151159,6.97253458685864,6.60636823488275,6.38388124906742,6.27412997435916,6.42884077890499,7.16982132959989,6.69303418922642
"TRNAD-GUC",1.43674057967997,0,0,0,0,0,0,1.10163366589234,0,0,0,0.498940639359909
"ELK3",8.78974938748971,7.90086164640611,7.89571705034409,6.99494168995318,6.89792411135049,6.2719725877156,7.05337197994849,5.36138748439863,4.58427794855654,6.85337162824381,7.95912522035216,5.6247306376961
"CDK17",9.98727670067985,10.9354176873357,10.5910216687541,10.6517090439829,10.8323467690066,10.597520910733,11.2253162491855,10.8330854954255,11.0519063124101,11.1426483350187,11.1763320135926,10.9552735012798
"CFAP54",9.92530487083071,4.57421269274872,0,4.50901586376369,4.91070712770656,4.57792345043421,4.87337980442467,3.17341996229444,4.58427794855654,2.91653096565945,5.18614243771787,4.23009126749922
"NEDD1",7.96713699876681,7.8255774131388,7.70393713672623,7.85825752953014,8.03735591026625,7.79574188370697,7.663325070794,7.71913916334461,7.83994569147766,7.57711339619059,7.38099278626606,7.94742900251975
"TRNAD-GUC_1",2.14214267318087,0,0,0,0,0,0,0,0,0,0,0
"TRNAD-GUC_2",2.14214267318087,0,0,0.367658319719289,0,0,0,0,0.436877141774874,0,0,0
"TRNAW-CCA_2",3.06993781763225,0.374496990753631,0,0.660393589296315,0,0,1.46959927807591,0,0.77175207062378,0,0,0.498940639359909
"TMPO",8.57836947440834,10.4014415725294,9.9135108453727,10.6454482939137,10.4932580005623,10.5146956947846,10.3469903119816,10.4852954807751,10.7982064515705,10.4607744220693,10.0436998543469,10.747686887039
"SLC25A3",7.51640245001585,8.53023473600841,8.35349554953545,8.33751214569197,8.49043682627199,8.69849611090167,8.53799367053482,8.65137987243467,8.88615619686249,8.34535677305111,8.34074921762517,8.79013539525368
"IKBIP",5.93821589829725,7.18329496790383,6.23091148868418,7.46912018862057,7.24994996497244,7.18910154877376,6.70753584741171,6.77962325179169,6.71396070358808,7.07981358259594,6.92774025259034,6.92165137560615
"APAF1",9.00636473096563,9.41320910002865,9.35128843955291,9.3216020663848,9.31924231096593,9.30856998615804,8.93998327739416,8.83636059535091,8.94945042595762,8.98120160941335,9.45040006495228,9.15989286699218
"ANKS1B",11.9056959885702,6.19610624419056,7.22127535402513,6.32625199003158,7.01066413131889,6.57099904118249,6.60636823488275,6.21611409129961,6.37593729609126,5.82470209043825,7.38491632265369,6.1121570799248
"UHRF1BP1L",8.64755588870745,6.11205619611018,5.50669476509095,5.23160008034962,5.31370382364345,5.62377762762392,5.63400839667428,3.99074458096647,4.01862107832893,4.36812945878046,6.34600955144256,4.75649261110626
